,tag_id,value,time_delta
12707,1562904757256,263.07,0 days 00:00:01.390000
12711,1562904757256,262.95,0 days 00:00:01.400000
12715,1562904757256,263.25,0 days 00:00:01.410000
12719,1562904757256,262.06,0 days 00:00:01.420000
12723,1562904757256,261.32,0 days 00:00:01.430000
12727,1562904757256,260.77,0 days 00:00:01.440000
12731,1562904757256,260.18,0 days 00:00:01.450000
12735,1562904757256,259.97,0 days 00:00:01.460000
12739,1562904757256,260.46000000000004,0 days 00:00:01.470000
12743,1562904757256,260.71000000000004,0 days 00:00:01.480000
12747,1562904757256,260.58000000000004,0 days 00:00:01.490000
12751,1562904757256,260.55,0 days 00:00:01.500000
12755,1562904757256,260.61,0 days 00:00:01.510000
12759,1562904757256,260.64,0 days 00:00:01.520000
12763,1562904757256,260.61,0 days 00:00:01.530000
12767,1562904757256,260.98,0 days 00:00:01.540000
12771,1562904757256,260.98,0 days 00:00:01.550000
12775,1562904757256,260.86,0 days 00:00:01.560000
12779,1562904757256,262.15,0 days 00:00:01.570000
12783,1562904757256,261.6,0 days 00:00:01.580000
12787,1562904757256,259.53999999999996,0 days 00:00:01.590000
12791,1562904757256,257.39,0 days 00:00:01.600000
12795,1562904757256,257.24,0 days 00:00:01.610000
12799,1562904757256,253.25,0 days 00:00:01.620000
12803,1562904757256,254.54,0 days 00:00:01.630000
12807,1562904757256,261.03999999999996,0 days 00:00:01.640000
12811,1562904757256,199.82999999999998,0 days 00:00:01.650000
12815,1562904757256,254.57,0 days 00:00:01.660000
12819,1562904757256,256.75,0 days 00:00:01.670000
12823,1562904757256,255.92,0 days 00:00:01.680000
12827,1562904757256,256.35,0 days 00:00:01.690000
12831,1562904757256,256.81,0 days 00:00:01.700000
12835,1562904757256,257.73,0 days 00:00:01.710000
12839,1562904757256,258.25,0 days 00:00:01.720000
12843,1562904757256,258.83000000000004,0 days 00:00:01.730000
12847,1562904757256,259.11,0 days 00:00:01.740000
12851,1562904757256,259.72,0 days 00:00:01.750000
12855,1562904757256,261.32,0 days 00:00:01.760000
12859,1562904757256,261.16999999999996,0 days 00:00:01.770000
12863,1562904757256,261.57,0 days 00:00:01.780000
12867,1562904757256,261.72,0 days 00:00:01.790000
12871,1562904757256,261.81,0 days 00:00:01.800000
12875,1562904757256,261.75,0 days 00:00:01.810000
12879,1562904757256,261.93,0 days 00:00:01.820000
12883,1562904757256,260.86,0 days 00:00:01.830000
12887,1562904757256,260.77,0 days 00:00:01.840000
12891,1562904757256,261.44,0 days 00:00:01.850000
12895,1562904757256,261.53,0 days 00:00:01.860000
12899,1562904757256,261.78,0 days 00:00:01.870000
12903,1562904757256,261.26,0 days 00:00:01.880000
12907,1562904824547,314.58000000000004,0 days 00:00:00
12911,1562904824547,314.21000000000004,0 days 00:00:00.010000
12915,1562904824547,314.27,0 days 00:00:00.020000
12919,1562904824547,313.28999999999996,0 days 00:00:00.030000
12923,1562904824547,312.86,0 days 00:00:00.040000
12927,1562904824547,312.65,0 days 00:00:00.050000
12931,1562904824547,312.65,0 days 00:00:00.060000
12935,1562904824547,312.74,0 days 00:00:00.070000
12939,1562904824547,312.77,0 days 00:00:00.080000
12943,1562904824547,313.16999999999996,0 days 00:00:00.090000
12947,1562904824547,313.53999999999996,0 days 00:00:00.100000
12951,1562904824547,313.6,0 days 00:00:00.110000
12955,1562904824547,314.64,0 days 00:00:00.120000
12959,1562904824547,314.58000000000004,0 days 00:00:00.130000
12963,1562904824547,316.58000000000004,0 days 00:00:00.140000
12967,1562904824547,261.87,0 days 00:00:00.150000
12971,1562904824547,298.53,0 days 00:00:00.160000
12975,1562904824547,321.12,0 days 00:00:00.170000
12979,1562904824547,326.22,0 days 00:00:00.180000
12983,1562904824547,329.28999999999996,0 days 00:00:00.190000
12987,1562904824547,327.97,0 days 00:00:00.200000
12991,1562904824547,328.91999999999996,0 days 00:00:00.210000
12995,1562904824547,331.56,0 days 00:00:00.220000
12999,1562904824547,332.76,0 days 00:00:00.230000
13003,1562904824547,335.46000000000004,0 days 00:00:00.240000
13007,1562904824547,336.28999999999996,0 days 00:00:00.250000
13011,1562904824547,336.84000000000003,0 days 00:00:00.260000
13015,1562904824547,337.02,0 days 00:00:00.270000
13019,1562904824547,337.24,0 days 00:00:00.280000
13023,1562904824547,337.27,0 days 00:00:00.290000
13027,1562904824547,337.45,0 days 00:00:00.300000
13031,1562904824547,337.02,0 days 00:00:00.310000
13035,1562904824547,335.73,0 days 00:00:00.320000
13039,1562904824547,335.52,0 days 00:00:00.330000
13043,1562904824547,334.87,0 days 00:00:00.340000
13047,1562904824547,333.65,0 days 00:00:00.350000
13051,1562904824547,333.71000000000004,0 days 00:00:00.360000
13055,1562904824547,332.88,0 days 00:00:00.370000
13059,1562904824547,332.48,0 days 00:00:00.380000
13063,1562904824547,331.31,0 days 00:00:00.390000
13067,1562904824547,330.41999999999996,0 days 00:00:00.400000
13071,1562904824547,330.18,0 days 00:00:00.410000
13075,1562904824547,329.19,0 days 00:00:00.420000
13079,1562904824547,328.12,0 days 00:00:00.430000
13083,1562904824547,328.18,0 days 00:00:00.440000
13087,1562904824547,327.87,0 days 00:00:00.450000
13091,1562904824547,326.71000000000004,0 days 00:00:00.460000
13095,1562904824547,325.76,0 days 00:00:00.470000
13099,1562904824547,325.39,0 days 00:00:00.480000
13103,1562904824547,324.44,0 days 00:00:00.490000
13107,1562904824547,324.19,0 days 00:00:00.500000
13111,1562904824547,323.73,0 days 00:00:00.510000
13115,1562904824547,323.45,0 days 00:00:00.520000
13119,1562904824547,322.78,0 days 00:00:00.530000
13123,1562904824547,322.32,0 days 00:00:00.540000
13127,1562904824547,321.24,0 days 00:00:00.550000
13131,1562904824547,319.86,0 days 00:00:00.560000
13135,1562904824547,320.08000000000004,0 days 00:00:00.570000
13139,1562904824547,319.71000000000004,0 days 00:00:00.580000
13143,1562904824547,318.73,0 days 00:00:00.590000
13147,1562904824547,318.90999999999997,0 days 00:00:00.600000
13151,1562904824547,318.6,0 days 00:00:00.610000
13155,1562904824547,317.81,0 days 00:00:00.620000
13159,1562904824547,316.95,0 days 00:00:00.630000
13163,1562904824547,316.55,0 days 00:00:00.640000
13167,1562904824547,315.81,0 days 00:00:00.650000
13171,1562904824547,315.65999999999997,0 days 00:00:00.660000
13175,1562904824547,315.40999999999997,0 days 00:00:00.670000
13179,1562904824547,297.08000000000004,0 days 00:00:00.680000
13183,1562904824547,314.4,0 days 00:00:00.690000
13187,1562904824547,314.52,0 days 00:00:00.700000
13191,1562904824547,314.52,0 days 00:00:00.710000
13195,1562904824547,314.18,0 days 00:00:00.720000
13199,1562904824547,257.08000000000004,0 days 00:00:00.730000
13203,1562904824547,257.61,0 days 00:00:00.740000
13207,1562904824547,257.3,0 days 00:00:00.750000
13211,1562904824547,256.28999999999996,0 days 00:00:00.760000
13215,1562904824547,256.53,0 days 00:00:00.770000
13219,1562904824547,256.32,0 days 00:00:00.780000
13223,1562904824547,256.01,0 days 00:00:00.790000
13227,1562904824547,256.1,0 days 00:00:00.800000
13231,1562904824547,256.32,0 days 00:00:00.810000
13235,1562904824547,256.44,0 days 00:00:00.820000
13239,1562904824547,257.41999999999996,0 days 00:00:00.830000
13243,1562904824547,256.56,0 days 00:00:00.840000
13247,1562904824547,257.48,0 days 00:00:00.850000
13251,1562904824547,257.53999999999996,0 days 00:00:00.860000
13255,1562904824547,257.48,0 days 00:00:00.870000
13259,1562904824547,259.26,0 days 00:00:00.880000
13263,1562904824547,264.33000000000004,0 days 00:00:00.890000
13267,1562904824547,238.51,0 days 00:00:00.900000
13271,1562904824547,253.18,0 days 00:00:00.910000
13275,1562904824547,272.46000000000004,0 days 00:00:00.920000
13279,1562904824547,271.90999999999997,0 days 00:00:00.930000
13283,1562904824547,275.5,0 days 00:00:00.940000
13287,1562904824547,274.43,0 days 00:00:00.950000
13291,1562904824547,275.16999999999996,0 days 00:00:00.960000
13295,1562904824547,268.56,0 days 00:00:00.970000
13299,1562904824547,179.60000000000002,0 days 00:00:00.980000
13303,1562904824547,272.34000000000003,0 days 00:00:00.990000
13307,1562904824547,280.63,0 days 00:00:01
13311,1562904824547,281.0,0 days 00:00:01.010000
13315,1562904824547,280.05,0 days 00:00:01.020000
13319,1562904824547,279.98,0 days 00:00:01.030000
13323,1562904824547,280.14,0 days 00:00:01.040000
13327,1562904824547,279.62,0 days 00:00:01.050000
13331,1562904824547,278.45,0 days 00:00:01.060000
13335,1562904824547,278.11,0 days 00:00:01.070000
13339,1562904824547,278.51,0 days 00:00:01.080000
13343,1562904824547,277.53,0 days 00:00:01.090000
13347,1562904824547,276.85,0 days 00:00:01.100000
13351,1562904824547,276.90999999999997,0 days 00:00:01.110000
13355,1562904824547,275.81,0 days 00:00:01.120000
13359,1562904824547,275.59000000000003,0 days 00:00:01.130000
13363,1562904824547,274.58000000000004,0 days 00:00:01.140000
13367,1562904824547,273.57,0 days 00:00:01.150000
13371,1562904824547,273.72,0 days 00:00:01.160000
13375,1562904824547,272.8,0 days 00:00:01.170000
13379,1562904824547,271.7,0 days 00:00:01.180000
13383,1562904824547,271.33000000000004,0 days 00:00:01.190000
13387,1562904824547,270.01,0 days 00:00:01.200000
13391,1562904824547,270.96000000000004,0 days 00:00:01.210000
13395,1562904824547,269.98,0 days 00:00:01.220000
13399,1562904824547,269.21000000000004,0 days 00:00:01.230000
13403,1562904824547,268.2,0 days 00:00:01.240000
13407,1562904824547,267.64,0 days 00:00:01.250000
13411,1562904824547,267.64,0 days 00:00:01.260000
13415,1562904824547,266.65999999999997,0 days 00:00:01.270000
13419,1562904824547,265.5,0 days 00:00:01.280000
13423,1562904824547,266.11,0 days 00:00:01.290000
13427,1562904824547,265.25,0 days 00:00:01.300000
13431,1562904824547,264.57,0 days 00:00:01.310000
13435,1562904824547,263.71000000000004,0 days 00:00:01.320000
13439,1562904824547,262.82,0 days 00:00:01.330000
13443,1562904824547,263.07,0 days 00:00:01.340000
13447,1562904824547,260.43,0 days 00:00:01.350000
13451,1562904824547,261.35,0 days 00:00:01.360000
13455,1562904824547,263.35,0 days 00:00:01.370000
13459,1562904824547,250.73,0 days 00:00:01.380000
13463,1562904824547,262.15,0 days 00:00:01.390000
13467,1562904824547,261.16999999999996,0 days 00:00:01.400000
13471,1562904824547,260.83000000000004,0 days 00:00:01.410000
13475,1562904824547,260.77,0 days 00:00:01.420000
13479,1562904824547,259.82,0 days 00:00:01.430000
13483,1562904824547,259.78999999999996,0 days 00:00:01.440000
13487,1562904824547,259.88,0 days 00:00:01.450000
13491,1562904824547,258.65,0 days 00:00:01.460000
13495,1562904824547,258.03999999999996,0 days 00:00:01.470000
13499,1562904824547,258.13,0 days 00:00:01.480000
13503,1562904824547,259.72,0 days 00:00:01.490000
13507,1562904824547,258.37,0 days 00:00:01.500000
13511,1562904824547,258.86,0 days 00:00:01.510000
13515,1562904824547,259.23,0 days 00:00:01.520000
13519,1562904824547,258.96000000000004,0 days 00:00:01.530000
13523,1562904824547,259.85,0 days 00:00:01.540000
13527,1562904824547,261.14,0 days 00:00:01.550000
13531,1562904824547,261.84000000000003,0 days 00:00:01.560000
13535,1562904824547,262.7,0 days 00:00:01.570000
13539,1562904824547,263.53,0 days 00:00:01.580000
13543,1562904824547,261.84000000000003,0 days 00:00:01.590000
13547,1562904824547,259.97,0 days 00:00:01.600000
13551,1562904824547,258.34000000000003,0 days 00:00:01.610000
13555,1562904824547,256.59000000000003,0 days 00:00:01.620000
13559,1562904824547,256.44,0 days 00:00:01.630000
13563,1562904824547,259.53999999999996,0 days 00:00:01.640000
13567,1562904824547,190.68,0 days 00:00:01.650000
13571,1562904824547,251.47,0 days 00:00:01.660000
13575,1562904824547,255.4,0 days 00:00:01.670000
13579,1562904824547,255.95,0 days 00:00:01.680000
13583,1562904824547,256.32,0 days 00:00:01.690000
13587,1562904824547,256.53,0 days 00:00:01.700000
13591,1562904824547,257.78999999999996,0 days 00:00:01.710000
13595,1562904824547,258.43,0 days 00:00:01.720000
13599,1562904824547,258.56,0 days 00:00:01.730000
13603,1562904824547,258.34000000000003,0 days 00:00:01.740000
13607,1562904824547,259.48,0 days 00:00:01.750000
13611,1562904824547,260.49,0 days 00:00:01.760000
13615,1562904824547,260.21000000000004,0 days 00:00:01.770000
13619,1562904824547,260.31,0 days 00:00:01.780000
13623,1562904824547,261.14,0 days 00:00:01.790000
13627,1562904824547,260.06,0 days 00:00:01.800000
13631,1562904824547,261.32,0 days 00:00:01.810000
13635,1562904824547,261.35,0 days 00:00:01.820000
13639,1562904824547,261.01,0 days 00:00:01.830000
13643,1562904824547,260.21000000000004,0 days 00:00:01.840000
13647,1562904824547,260.18,0 days 00:00:01.850000
13651,1562904824547,260.46000000000004,0 days 00:00:01.860000
13655,1562904824547,259.78999999999996,0 days 00:00:01.870000
13659,1562904824547,260.06,0 days 00:00:01.880000
13663,1562904887535,312.1,0 days 00:00:00
13667,1562904887535,312.06,0 days 00:00:00.010000
13671,1562904887535,311.66999999999996,0 days 00:00:00.020000
13675,1562904887535,311.82,0 days 00:00:00.030000
13679,1562904887535,311.48,0 days 00:00:00.040000
13683,1562904887535,311.05,0 days 00:00:00.050000
13687,1562904887535,311.08000000000004,0 days 00:00:00.060000
13691,1562904887535,311.14,0 days 00:00:00.070000
13695,1562904887535,311.33000000000004,0 days 00:00:00.080000
13699,1562904887535,312.19,0 days 00:00:00.090000
13703,1562904887535,312.8,0 days 00:00:00.100000
13707,1562904887535,312.59000000000003,0 days 00:00:00.110000
13711,1562904887535,312.86,0 days 00:00:00.120000
13715,1562904887535,313.02,0 days 00:00:00.130000
13719,1562904887535,314.06,0 days 00:00:00.140000
13723,1562904887535,316.3,0 days 00:00:00.150000
13727,1562904887535,319.25,0 days 00:00:00.160000
13731,1562904887535,298.1,0 days 00:00:00.170000
13735,1562904887535,288.76,0 days 00:00:00.180000
13739,1562904887535,324.77,0 days 00:00:00.190000
13743,1562904887535,327.14,0 days 00:00:00.200000
13747,1562904887535,335.52,0 days 00:00:00.210000
13751,1562904887535,332.94,0 days 00:00:00.220000
13755,1562904887535,333.31,0 days 00:00:00.230000
13759,1562904887535,335.76,0 days 00:00:00.240000
13763,1562904887535,336.62,0 days 00:00:00.250000
13767,1562904887535,336.68,0 days 00:00:00.260000
13771,1562904887535,337.88,0 days 00:00:00.270000
13775,1562904887535,337.88,0 days 00:00:00.280000
13779,1562904887535,338.03999999999996,0 days 00:00:00.290000
13783,1562904887535,338.15999999999997,0 days 00:00:00.300000
13787,1562904887535,338.25,0 days 00:00:00.310000
13791,1562904887535,338.0,0 days 00:00:00.320000
13795,1562904887535,336.59000000000003,0 days 00:00:00.330000
13799,1562904887535,336.62,0 days 00:00:00.340000
13803,1562904887535,335.46000000000004,0 days 00:00:00.350000
13807,1562904887535,335.49,0 days 00:00:00.360000
13811,1562904887535,334.97,0 days 00:00:00.370000
13815,1562904887535,334.08000000000004,0 days 00:00:00.380000
13819,1562904887535,333.74,0 days 00:00:00.390000
13823,1562904887535,332.69,0 days 00:00:00.400000
13827,1562904887535,332.26,0 days 00:00:00.410000
13831,1562904887535,331.25,0 days 00:00:00.420000
13835,1562904887535,329.5,0 days 00:00:00.430000
13839,1562904887535,329.53,0 days 00:00:00.440000
13843,1562904887535,328.37,0 days 00:00:00.450000
13847,1562904887535,328.3,0 days 00:00:00.460000
13851,1562904887535,327.53999999999996,0 days 00:00:00.470000
13855,1562904887535,326.31,0 days 00:00:00.480000
13859,1562904887535,325.90999999999997,0 days 00:00:00.490000
13863,1562904887535,325.02,0 days 00:00:00.500000
13867,1562904887535,325.05,0 days 00:00:00.510000
13871,1562904887535,324.59000000000003,0 days 00:00:00.520000
13875,1562904887535,323.58000000000004,0 days 00:00:00.530000
13879,1562904887535,323.21000000000004,0 days 00:00:00.540000
13883,1562904887535,322.19,0 days 00:00:00.550000
13887,1562904887535,321.34000000000003,0 days 00:00:00.560000
13891,1562904887535,321.12,0 days 00:00:00.570000
13895,1562904887535,320.02,0 days 00:00:00.580000
13899,1562904887535,319.28,0 days 00:00:00.590000
13903,1562904887535,319.19,0 days 00:00:00.600000
13907,1562904887535,318.90999999999997,0 days 00:00:00.610000
13911,1562904887535,318.02,0 days 00:00:00.620000
13915,1562904887535,317.84000000000003,0 days 00:00:00.630000
13919,1562904887535,316.78999999999996,0 days 00:00:00.640000
13923,1562904887535,316.78999999999996,0 days 00:00:00.650000
13927,1562904887535,316.27,0 days 00:00:00.660000
13931,1562904887535,315.47,0 days 00:00:00.670000
13935,1562904887535,314.34000000000003,0 days 00:00:00.680000
13939,1562904887535,307.03,0 days 00:00:00.690000
13943,1562904887535,314.27,0 days 00:00:00.700000
13947,1562904887535,314.27,0 days 00:00:00.710000
13951,1562904887535,313.94,0 days 00:00:00.720000
13955,1562904887535,313.84000000000003,0 days 00:00:00.730000
13959,1562904887535,255.61,0 days 00:00:00.740000
13963,1562904887535,255.0,0 days 00:00:00.750000
13967,1562904887535,254.97,0 days 00:00:00.760000
13971,1562904887535,255.06,0 days 00:00:00.770000
13975,1562904887535,254.35,0 days 00:00:00.780000
13979,1562904887535,254.47,0 days 00:00:00.790000
13983,1562904887535,254.01,0 days 00:00:00.800000
13987,1562904887535,254.23,0 days 00:00:00.810000
13991,1562904887535,253.95,0 days 00:00:00.820000
13995,1562904887535,254.11,0 days 00:00:00.830000
13999,1562904887535,254.11,0 days 00:00:00.840000
14003,1562904887535,254.14,0 days 00:00:00.850000
14007,1562904887535,254.72,0 days 00:00:00.860000
14011,1562904887535,254.01,0 days 00:00:00.870000
14015,1562904887535,254.6,0 days 00:00:00.880000
14019,1562904887535,256.28999999999996,0 days 00:00:00.890000
14023,1562904887535,259.82,0 days 00:00:00.900000
14027,1562904887535,260.06,0 days 00:00:00.910000
14031,1562904887535,210.32999999999998,0 days 00:00:00.920000
14035,1562904887535,268.75,0 days 00:00:00.930000
14039,1562904887535,269.12,0 days 00:00:00.940000
14043,1562904887535,274.58000000000004,0 days 00:00:00.950000
